vegetation_id,block_id,hazard_condition,status,voltage,h_conductor,x_distance,pole_from,pole_to,longitude,latitude,las_id,F3d_clearance,vegetation_height,floc_id,circuit_name,flight_date
0548301487,,Grow,TCD: >= 9ft and < 12ft,12KV,36.73,11.48,4467344E,4332295E,-116.9063226,33.90463081,Dysart-GEO1-20210408,11.99,33.26,ED-05483,DYSART,20210408
0548301488,,Grow,GRCD: >=12ft,12KV,31.24,9.04,2210843E,2210870E,-116.9232285,33.90359971,Dysart-GEO1-20210408,12,23.8,ED-05483,DYSART,20210408
0548301489,,Grow,GRCD: >=12ft,12KV,37.85,6.42,2210848E,2210849E,-116.9249091,33.90608849,Dysart-GEO1-20210408,12,27.97,ED-05483,DYSART,20210408
0548301490,,Grow,GRCD: >=12ft,12KV,30.43,4.05,2210841E,2210842E,-116.9216565,33.90355631,Dysart-GEO1-20210408,12,18.94,ED-05483,DYSART,20210408
0548301491,,Grow,GRCD: >=12ft,12KV,31.43,11.15,1971607E,4331302E,-116.911599,33.89512641,Dysart-GEO1-20210408,12,26.01,ED-05483,DYSART,20210408
0548301492,,Grow,GRCD: >=12ft,12KV,27.37,11.72,2210848E,2210849E,-116.9249355,33.90641752,Dysart-GEO1-20210408,12.01,28.78,ED-05483,DYSART,20210408
0548301493,,Grow,GRCD: >=12ft,12KV,33.34,11.57,4467342E,4467343E,-116.9062477,33.90666311,Dysart-GEO1-20210408,12.02,35.97,ED-05483,DYSART,20210408
0548301494,,Grow,GRCD: >=12ft,12KV,23.93,9.03,2293466E,2293467E,-116.9084329,33.90642588,Dysart-GEO1-20210408,12.02,14.95,ED-05483,DYSART,20210408
0548301495,,Grow,GRCD: >=12ft,12KV,26.3,12,2210856E,2210855E,-116.9267839,33.91061822,Dysart-GEO1-20210408,12.03,21.62,ED-05483,DYSART,20210408
0548301496,,Grow,GRCD: >=12ft,12KV,29,1.36,456034S,2152039E,-116.9146594,33.89612675,Dysart-GEO1-20210408,12.04,16.94,ED-05483,DYSART,20210408
0548301497,,Grow,GRCD: >=12ft,12KV,29.17,3.97,4467341E,2138063E,-116.9065912,33.90698903,Dysart-GEO1-20210408,12.04,16.38,ED-05483,DYSART,20210408
0548301498,,Grow,GRCD: >=12ft,12KV,31.23,6.28,4467344E,4332295E,-116.9062432,33.90553226,Dysart-GEO1-20210408,12.05,22.61,ED-05483,DYSART,20210408
0548301499,,Grow,GRCD: >=12ft,12KV,36.3,3.99,4467341E,2138061E,-116.9060586,33.90696247,Dysart-GEO1-20210408,12.06,24.53,ED-05483,DYSART,20210408
0548301500,,Grow,GRCD: >=12ft,12KV,32.35,9.58,4467342E,4467343E,-116.9062428,33.9064107,Dysart-GEO1-20210408,12.08,39.36,ED-05483,DYSART,20210408
0548301501,,Grow,GRCD: >=12ft,12KV,36.28,1.69,2210863E,4211049E,-116.9291335,33.91361553,Dysart-GEO1-20210408,12.09,24.26,ED-05483,DYSART,20210408
0548301502,,Grow,GRCD: >=12ft,12KV,38.71,11.69,4467344E,4332295E,-116.9063151,33.9047462,Dysart-GEO1-20210408,12.1,34.66,ED-05483,DYSART,20210408
0548301503,,Grow,GRCD: >=12ft,12KV,30.99,11.98,456034S,456033S,-116.9140278,33.89607845,Dysart-GEO1-20210408,12.11,24.94,ED-05483,DYSART,20210408
0548301504,,Grow,GRCD: >=12ft,12KV,36.72,12.06,2210852E,2210850E,-116.9249636,33.90760332,Dysart-GEO1-20210408,12.11,34.42,ED-05483,DYSART,20210408
0548301505,,Grow,GRCD: >=12ft,12KV,36.2,9.86,1971607E,4331302E,-116.9115984,33.89487085,Dysart-GEO1-20210408,12.11,28.5,ED-05483,DYSART,20210408
0548301506,,Grow,GRCD: >=12ft,12KV,36.01,2.28,4679691E,2312203E,-116.9050505,33.89986624,Dysart-GEO1-20210408,12.11,24.07,ED-05483,DYSART,20210408
0548301507,,Grow,GRCD: >=12ft,12KV,30.2,11.89,4467341E,2138063E,-116.9064609,33.90694125,Dysart-GEO1-20210408,12.12,27.27,ED-05483,DYSART,20210408
0548301508,,Grow,GRCD: >=12ft,12KV,33.03,10.84,4467344E,4332295E,-116.9061924,33.90502159,Dysart-GEO1-20210408,12.14,26.13,ED-05483,DYSART,20210408
0548301509,,Grow,GRCD: >=12ft,12KV,34.54,12.13,2210839E,2210838E,-116.9183092,33.90359697,Dysart-GEO1-20210408,12.14,34.96,ED-05483,DYSART,20210408
0548301510,,Grow,GRCD: >=12ft,12KV,28.38,1.44,2210856E,2210855E,-116.9268575,33.91066734,Dysart-GEO1-20210408,12.15,15.89,ED-05483,DYSART,20210408
0548301511,,Grow,GRCD: >=12ft,12KV,29.75,4.31,2210841E,2210842E,-116.9214782,33.9035775,Dysart-GEO1-20210408,12.15,19.08,ED-05483,DYSART,20210408
0548301512,,Grow,GRCD: >=12ft,12KV,35.21,2.28,2210866E,2210865E,-116.9291262,33.91587827,Dysart-GEO1-20210408,12.16,23.19,ED-05483,DYSART,20210408
0548301513,,Grow,GRCD: >=12ft,12KV,34.86,10.97,1971607E,4331302E,-116.9116011,33.89493035,Dysart-GEO1-20210408,12.17,28.86,ED-05483,DYSART,20210408
0548301514,,Grow,GRCD: >=12ft,12KV,36.65,7.81,2210858E,2210859E,-116.9288104,33.91251335,Dysart-GEO1-20210408,12.17,27.03,ED-05483,DYSART,20210408
0548301515,,Grow,GRCD: >=12ft,12KV,35.54,1.75,2138064E,2138063E,-116.9082946,33.90700431,Dysart-GEO1-20210408,12.18,23,ED-05483,DYSART,20210408
0548301516,,Grow,GRCD: >=12ft,12KV,30.79,8.73,4467341E,2138063E,-116.9072312,33.90695478,Dysart-GEO1-20210408,12.18,21.35,ED-05483,DYSART,20210408
0548301517,,Grow,GRCD: >=12ft,12KV,34.76,2.16,2138069E,2138070E,-116.9114706,33.90557556,Dysart-GEO1-20210408,12.18,22.65,ED-05483,DYSART,20210408
0548301518,,Grow,GRCD: >=12ft,12KV,33.98,2.1,2138069E,2138070E,-116.911502,33.90551471,Dysart-GEO1-20210408,12.21,22.02,ED-05483,DYSART,20210408
0548301519,,Grow,GRCD: >=12ft,12KV,36.44,11.16,4488056E,4488055E,-116.9137558,33.90696439,Dysart-GEO1-20210408,12.21,32.64,ED-05483,DYSART,20210408
0548301520,,Grow,GRCD: >=12ft,12KV,32.06,8.92,1806208E,1806209E,-116.913193,33.90083162,Dysart-GEO1-20210408,12.21,23.79,ED-05483,DYSART,20210408
0548301521,,Grow,GRCD: >=12ft,12KV,35.44,11.2,2210843E,2210844E,-116.9240977,33.9036127,Dysart-GEO1-20210408,12.22,30.89,ED-05483,DYSART,20210408
0548301522,,Grow,GRCD: >=12ft,12KV,28.94,8.23,4679691E,2312203E,-116.9052289,33.89984867,Dysart-GEO1-20210408,12.23,19.99,ED-05483,DYSART,20210408
0548301523,,Grow,GRCD: >=12ft,12KV,30.03,1.65,2152041E,2152040E,-116.9182059,33.89613394,Dysart-GEO1-20210408,12.23,17.93,ED-05483,DYSART,20210408
0548301524,,Grow,GRCD: >=12ft,12KV,34.12,6.18,2210843E,2210870E,-116.9238004,33.90359475,Dysart-GEO1-20210408,12.25,22.98,ED-05483,DYSART,20210408
0548301525,,Grow,GRCD: >=12ft,12KV,29.84,11.83,2190240E,2190242E,-116.909455,33.90965725,Dysart-GEO1-20210408,12.25,31.17,ED-05483,DYSART,20210408
0548301526,,Grow,GRCD: >=12ft,12KV,28.31,8.46,456034S,456033S,-116.9142872,33.89608521,Dysart-GEO1-20210408,12.26,18.52,ED-05483,DYSART,20210408
0548301527,,Grow,GRCD: >=12ft,12KV,25.65,11.78,4467341E,2138063E,-116.9067739,33.90694351,Dysart-GEO1-20210408,12.26,27.5,ED-05483,DYSART,20210408
0548301528,,Grow,GRCD: >=12ft,12KV,31.14,1.34,2210865E,2210864E,-116.9291342,33.91498695,Dysart-GEO1-20210408,12.27,19.13,ED-05483,DYSART,20210408
0548301529,,Grow,GRCD: >=12ft,12KV,31.72,8.86,4679691E,2312205E,-116.9069063,33.89984021,Dysart-GEO1-20210408,12.27,22.37,ED-05483,DYSART,20210408
0548301530,,Grow,GRCD: >=12ft,12KV,36.24,5.56,4467341E,2138061E,-116.9060018,33.90695841,Dysart-GEO1-20210408,12.28,24.91,ED-05483,DYSART,20210408
0548301531,,Grow,GRCD: >=12ft,12KV,36.4,10.12,2210840E,2210839E,-116.9200897,33.903587,Dysart-GEO1-20210408,12.28,30.62,ED-05483,DYSART,20210408
0548301532,,Grow,GRCD: >=12ft,12KV,30.55,12.26,2210852E,2210850E,-116.9250106,33.9079923,Dysart-GEO1-20210408,12.28,28.77,ED-05483,DYSART,20210408
0548301533,,Grow,GRCD: >=12ft,12KV,29.94,1.06,2312209E,2312210E,-116.9117581,33.89988012,Dysart-GEO1-20210408,12.28,17.83,ED-05483,DYSART,20210408
0548301534,,Grow,GRCD: >=12ft,12KV,30.94,6.88,2210856E,2210855E,-116.9268721,33.91072053,Dysart-GEO1-20210408,12.28,18.78,ED-05483,DYSART,20210408
0548301535,,Grow,GRCD: >=12ft,12KV,33,4.79,2210841E,2210842E,-116.9217825,33.9035811,Dysart-GEO1-20210408,12.29,21.27,ED-05483,DYSART,20210408
0548301536,,Grow,GRCD: >=12ft,12KV,30.78,0.66,2210865E,2210864E,-116.9291423,33.91474717,Dysart-GEO1-20210408,12.3,18.53,ED-05483,DYSART,20210408
0548301537,,Grow,GRCD: >=12ft,12KV,30.28,11.89,2210840E,2210839E,-116.9194778,33.90359466,Dysart-GEO1-20210408,12.3,28.67,ED-05483,DYSART,20210408
0548301538,,Grow,GRCD: >=12ft,12KV,35.39,0.37,2138069E,2138070E,-116.9114933,33.90565128,Dysart-GEO1-20210408,12.32,23.17,ED-05483,DYSART,20210408
0548301539,,Grow,GRCD: >=12ft,12KV,35.73,6.19,2312207E,2312206E,-116.9092411,33.89983999,Dysart-GEO1-20210408,12.33,24.96,ED-05483,DYSART,20210408
0548301540,,Grow,GRCD: >=12ft,12KV,27.56,6.45,2162114E,2138069E,-116.9119539,33.90579272,Dysart-GEO1-20210408,12.33,16.88,ED-05483,DYSART,20210408
0548301541,,Grow,GRCD: >=12ft,12KV,30.13,12.22,2210839E,2210838E,-116.91884,33.90359697,Dysart-GEO1-20210408,12.34,29.3,ED-05483,DYSART,20210408
0548301542,,Grow,GRCD: >=12ft,12KV,33.6,0.4,2138060E,2114804E,-116.904167,33.9069451,Dysart-GEO1-20210408,12.35,21.14,ED-05483,DYSART,20210408
0548301543,,Grow,GRCD: >=12ft,12KV,30.72,6.21,2152041E,2152040E,-116.9181513,33.8961123,Dysart-GEO1-20210408,12.36,20.1,ED-05483,DYSART,20210408
0548301544,,Grow,GRCD: >=12ft,12KV,32.48,1.85,2138070E,GT124509,-116.9115021,33.90472871,Dysart-GEO1-20210408,12.36,19.91,ED-05483,DYSART,20210408
0548301545,,Grow,GRCD: >=12ft,12KV,30.84,11.73,2210850E,2210849E,-116.9249562,33.90741103,Dysart-GEO1-20210408,12.36,24.58,ED-05483,DYSART,20210408
0548301546,,Grow,GRCD: >=12ft,12KV,28.16,12.35,4115087E,NO #,-116.9291143,33.91782114,Dysart-GEO1-20210408,12.36,27.8,ED-05483,DYSART,20210408
0548301547,,Grow,GRCD: >=12ft,12KV,35.23,7.72,2210844E,2210845E,-116.9248369,33.90360589,Dysart-GEO1-20210408,12.36,25.02,ED-05483,DYSART,20210408
0548301548,,Grow,GRCD: >=12ft,12KV,31.7,1.28,2210865E,2210864E,-116.929164,33.91471922,Dysart-GEO1-20210408,12.37,19.45,ED-05483,DYSART,20210408
0548301549,,Grow,GRCD: >=12ft,12KV,36.49,5.96,2210844E,2210845E,-116.9248358,33.90369333,Dysart-GEO1-20210408,12.37,25.18,ED-05483,DYSART,20210408
0548301550,,Grow,GRCD: >=12ft,12KV,29.71,11.89,4421715E,4421714E,-116.9050345,33.89853189,Dysart-GEO1-20210408,12.37,25.44,ED-05483,DYSART,20210408
0548301551,,Grow,GRCD: >=12ft,12KV,35.16,12.29,2210843E,2210844E,-116.924161,33.90361676,Dysart-GEO1-20210408,12.38,33.77,ED-05483,DYSART,20210408
0548301552,,Grow,GRCD: >=12ft,12KV,34.48,8.51,4467344E,4332295E,-116.9062902,33.90495038,Dysart-GEO1-20210408,12.38,25.98,ED-05483,DYSART,20210408
0548301553,,Grow,GRCD: >=12ft,12KV,32.57,3.29,2312210E,1806207E,-116.9129316,33.89987851,Dysart-GEO1-20210408,12.38,19.35,ED-05483,DYSART,20210408
0548301554,,Grow,GRCD: >=12ft,12KV,33.94,9.66,1971607E,4331302E,-116.9115963,33.89496506,Dysart-GEO1-20210408,12.39,25.48,ED-05483,DYSART,20210408
0548301555,,Grow,GRCD: >=12ft,12KV,35.68,11.99,2033686E,2069938E,-116.9162034,33.89296045,Dysart-GEO1-20210408,12.41,32.77,ED-05483,DYSART,20210408
0548301556,,Grow,GRCD: >=12ft,12KV,37.04,10.59,2210846E,4708858E,-116.9248524,33.9045439,Dysart-GEO1-20210408,12.41,32.78,ED-05483,DYSART,20210408
0548301557,,Grow,GRCD: >=12ft,12KV,32.55,6.25,2312209E,4679690E,-116.9111125,33.89983539,Dysart-GEO1-20210408,12.42,21.17,ED-05483,DYSART,20210408
0548301558,,Grow,GRCD: >=12ft,12KV,31.73,12.42,2210850E,2210849E,-116.9249589,33.90744078,Dysart-GEO1-20210408,12.42,29.43,ED-05483,DYSART,20210408
0548301559,,Grow,GRCD: >=12ft,12KV,25.92,5.89,2293466E,2293467E,-116.9084205,33.90662916,Dysart-GEO1-20210408,12.42,14.77,ED-05483,DYSART,20210408
0548301560,,Grow,GRCD: >=12ft,12KV,27.33,2.53,4467341E,2138063E,-116.9067468,33.90700751,Dysart-GEO1-20210408,12.42,15.98,ED-05483,DYSART,20210408
0548301561,,Grow,GRCD: >=12ft,12KV,33.16,3.96,2138074E,2325802E,-116.912286,33.90239841,Dysart-GEO1-20210408,12.42,21.76,ED-05483,DYSART,20210408
0548301562,,Grow,GRCD: >=12ft,12KV,36.4,0.33,2210840E,2210841E,-116.9204822,33.90355964,Dysart-GEO1-20210408,12.42,24.28,ED-05483,DYSART,20210408
0548301563,,Grow,GRCD: >=12ft,12KV,32.43,8.85,2069938E,2033685E,-116.9161119,33.89353318,Dysart-GEO1-20210408,12.43,24.12,ED-05483,DYSART,20210408
0548301564,,Grow,GRCD: >=12ft,12KV,29.8,4.84,2210841E,2210842E,-116.921463,33.90355226,Dysart-GEO1-20210408,12.43,18.01,ED-05483,DYSART,20210408
0548301565,,Grow,GRCD: >=12ft,12KV,36.66,5.03,2210841E,2210842E,-116.9210879,33.90357569,Dysart-GEO1-20210408,12.43,25.69,ED-05483,DYSART,20210408
0548301566,,Grow,GRCD: >=12ft,12KV,33.19,1.27,4679690E,2312207E,-116.9095085,33.89985595,Dysart-GEO1-20210408,12.45,20.45,ED-05483,DYSART,20210408
0548301567,,Grow,GRCD: >=12ft,12KV,35.18,12.05,2210850E,2210849E,-116.9249589,33.90752011,Dysart-GEO1-20210408,12.45,29.35,ED-05483,DYSART,20210408
0548301568,,Grow,GRCD: >=12ft,12KV,32.41,7.15,2210865E,2210864E,-116.9291072,33.91508881,Dysart-GEO1-20210408,12.47,22.29,ED-05483,DYSART,20210408
0548301569,,Grow,GRCD: >=12ft,12KV,37.11,12.41,2210847E,4708858E,-116.9248681,33.90489377,Dysart-GEO1-20210408,12.47,36.34,ED-05483,DYSART,20210408
0548301570,,Grow,GRCD: >=12ft,12KV,37.28,7.68,4467344E,4332295E,-116.9062297,33.90463577,Dysart-GEO1-20210408,12.47,28.32,ED-05483,DYSART,20210408
0548301571,,Grow,GRCD: >=12ft,12KV,30.75,10.81,2210843E,2210870E,-116.9236307,33.90360692,Dysart-GEO1-20210408,12.47,24.66,ED-05483,DYSART,20210408
0548301572,,Grow,GRCD: >=12ft,12KV,29.06,9.47,2210863E,4211049E,-116.9291594,33.91311298,Dysart-GEO1-20210408,12.48,21.67,ED-05483,DYSART,20210408
0548301573,,Grow,GRCD: >=12ft,12KV,35.53,1.9,2210865E,2210864E,-116.9291261,33.91453262,Dysart-GEO1-20210408,12.48,23.17,ED-05483,DYSART,20210408
0548301574,,Grow,GRCD: >=12ft,12KV,34.23,11.79,2138074E,2325802E,-116.9122098,33.90234838,Dysart-GEO1-20210408,12.48,30.82,ED-05483,DYSART,20210408
0548301575,,Grow,GRCD: >=12ft,12KV,29.06,11.68,2210858E,2210857E,-116.9278722,33.91183914,Dysart-GEO1-20210408,12.49,21.22,ED-05483,DYSART,20210408
0548301576,,Grow,GRCD: >=12ft,12KV,37.35,12.26,4467344E,4332295E,-116.9063226,33.90466687,Dysart-GEO1-20210408,12.49,34.58,ED-05483,DYSART,20210408
0548301577,,Grow,GRCD: >=12ft,12KV,30.61,12.01,2114804E,2114803E,-116.9042417,33.905913,Dysart-GEO1-20210408,12.5,26.41,ED-05483,DYSART,20210408
0548301578,,Grow,GRCD: >=12ft,12KV,35.34,12.07,1971605E,4331302E,-116.9116181,33.89418102,Dysart-GEO1-20210408,12.5,31.23,ED-05483,DYSART,20210408
0548301579,,Grow,GRCD: >=12ft,12KV,33.49,3.52,4467344E,4332295E,-116.9062188,33.90499455,Dysart-GEO1-20210408,12.51,20.93,ED-05483,DYSART,20210408
0548301580,,Grow,GRCD: >=12ft,12KV,31.3,12.09,2210847E,2210848E,-116.9248973,33.90558675,Dysart-GEO1-20210408,12.51,27.92,ED-05483,DYSART,20210408
0548301581,,Grow,GRCD: >=12ft,12KV,29.39,12.45,2210856E,2210855E,-116.9266623,33.91043793,Dysart-GEO1-20210408,12.51,24.42,ED-05483,DYSART,20210408
0548301582,,Grow,GRCD: >=12ft,12KV,31.74,10.42,2312209E,4679690E,-116.9108277,33.89982457,Dysart-GEO1-20210408,12.52,24.44,ED-05483,DYSART,20210408
0548301583,,Grow,GRCD: >=12ft,12KV,29.82,1.84,456034S,2152039E,-116.915568,33.89612225,Dysart-GEO1-20210408,12.52,17.38,ED-05483,DYSART,20210408
0548301584,,Grow,GRCD: >=12ft,12KV,37.05,1.11,2210868E,2210867E,-116.9291441,33.91744336,Dysart-GEO1-20210408,12.52,24.58,ED-05483,DYSART,20210408
0548301585,,Grow,GRCD: >=12ft,12KV,46.59,10.81,2293466E,2293465E,-116.9083442,33.90537177,Dysart-GEO1-20210408,12.52,40.95,ED-05483,DYSART,20210408
0548301586,,Grow,GRCD: >=12ft,12KV,28.08,5.32,2162114E,2138069E,-116.9120242,33.90579137,Dysart-GEO1-20210408,12.53,16.42,ED-05483,DYSART,20210408
0548301587,,Grow,GRCD: >=12ft,12KV,30.23,9.41,4679691E,2312205E,-116.9066636,33.89984021,Dysart-GEO1-20210408,12.53,20.76,ED-05483,DYSART,20210408
0548301588,,Grow,GRCD: >=12ft,12KV,31.72,0.64,2210865E,2210864E,-116.9291315,33.91466513,Dysart-GEO1-20210408,12.53,19.09,ED-05483,DYSART,20210408
0548301589,,Grow,GRCD: >=12ft,12KV,32.05,1.52,2138065E,2138066E,-116.9100972,33.90697686,Dysart-GEO1-20210408,12.53,19.88,ED-05483,DYSART,20210408
0548301590,,Grow,GRCD: >=12ft,12KV,34.3,12.47,1971605E,4331302E,-116.9116159,33.89432435,Dysart-GEO1-20210408,12.53,32.56,ED-05483,DYSART,20210408
0548301591,,Grow,GRCD: >=12ft,12KV,30.03,1.54,4467341E,2138063E,-116.9064544,33.90696965,Dysart-GEO1-20210408,12.53,17.6,ED-05483,DYSART,20210408
0548301592,,Grow,GRCD: >=12ft,12KV,29.78,1.14,2210856E,2210855E,-116.9268812,33.91069213,Dysart-GEO1-20210408,12.54,17.25,ED-05483,DYSART,20210408
0548301593,,Grow,GRCD: >=12ft,12KV,34.09,0.67,2210866E,2210865E,-116.9291446,33.91582013,Dysart-GEO1-20210408,12.54,21.58,ED-05483,DYSART,20210408
0548301594,,Grow,GRCD: >=12ft,12KV,36.59,4.9,2138061E,2138060E,-116.9041573,33.90696141,Dysart-GEO1-20210408,12.56,25.32,ED-05483,DYSART,20210408
0548301595,,Grow,GRCD: >=12ft,12KV,35.91,12.57,2210843E,2210844E,-116.9240604,33.90361586,Dysart-GEO1-20210408,12.57,36.52,ED-05483,DYSART,20210408
0548301596,,Grow,GRCD: >=12ft,12KV,26.08,3.52,4421715E,4421714E,-116.9050615,33.89836513,Dysart-GEO1-20210408,12.57,13.53,ED-05483,DYSART,20210408
0548301597,,Grow,GRCD: >=12ft,12KV,34.45,11.94,2210843E,2210844E,-116.9243507,33.90361901,Dysart-GEO1-20210408,12.57,31.24,ED-05483,DYSART,20210408
0548301598,,Grow,GRCD: >=12ft,12KV,34.51,8.67,2312207E,2312206E,-116.9091903,33.89983323,Dysart-GEO1-20210408,12.58,25.36,ED-05483,DYSART,20210408
0548301599,,Grow,GRCD: >=12ft,12KV,36.04,12.33,2210843E,2210870E,-116.9238664,33.90361233,Dysart-GEO1-20210408,12.58,33.65,ED-05483,DYSART,20210408
0548301600,,Grow,GRCD: >=12ft,12KV,34.36,3.27,2210867E,2210866E,-116.9291262,33.91635642,Dysart-GEO1-20210408,12.58,22.87,ED-05483,DYSART,20210408
0548301601,,Grow,GRCD: >=12ft,12KV,33.76,4.3,2138067E,2138066E,-116.9112915,33.90701482,Dysart-GEO1-20210408,12.58,20.53,ED-05483,DYSART,20210408
0548301602,,Grow,GRCD: >=12ft,12KV,32,3.65,2210846E,2210845E,-116.9247977,33.90393016,Dysart-GEO1-20210408,12.59,20.05,ED-05483,DYSART,20210408
0548301603,,Grow,GRCD: >=12ft,12KV,27.33,3.02,2210863E,4211049E,-116.9290897,33.91313146,Dysart-GEO1-20210408,12.59,15.9,ED-05483,DYSART,20210408
0548301604,,Grow,GRCD: >=12ft,12KV,34.58,11.22,2210870E,2210842E,-116.9228529,33.90360386,Dysart-GEO1-20210408,12.6,29.1,ED-05483,DYSART,20210408
0548301605,,Grow,GRCD: >=12ft,12KV,31.82,11.05,4421715E,4421714E,-116.9050377,33.89859454,Dysart-GEO1-20210408,12.6,24.78,ED-05483,DYSART,20210408
0548301606,,Grow,GRCD: >=12ft,12KV,24.79,4.6,4627986E,4627987E,-116.8899978,33.86944235,Dysart-GEO1-20210408,12.61,10.88,ED-05483,DYSART,20210408
0548301607,,Grow,GRCD: >=12ft,12KV,25.16,7.88,456034S,2152039E,-116.915128,33.89608213,Dysart-GEO1-20210408,12.61,14.97,ED-05483,DYSART,20210408
0548301608,,Grow,GRCD: >=12ft,12KV,37.63,11.94,2293466E,2293465E,-116.9083388,33.90566654,Dysart-GEO1-20210408,12.62,41.57,ED-05483,DYSART,20210408
0548301609,,Grow,GRCD: >=12ft,12KV,35.59,6.21,4467344E,4332295E,-116.906287,33.90488683,Dysart-GEO1-20210408,12.62,24.67,ED-05483,DYSART,20210408
0548301610,,Grow,GRCD: >=12ft,12KV,34.83,12.03,2210843E,2210844E,-116.9244377,33.90362081,Dysart-GEO1-20210408,12.62,31.72,ED-05483,DYSART,20210408
0548301611,,Grow,GRCD: >=12ft,12KV,37.26,1.3,2210866E,2210865E,-116.9291289,33.9154528,Dysart-GEO1-20210408,12.62,24.65,ED-05483,DYSART,20210408
0548301612,,Grow,GRCD: >=12ft,12KV,24.89,10.31,456034S,2152039E,-116.914894,33.89607627,Dysart-GEO1-20210408,12.63,17.48,ED-05483,DYSART,20210408
0548301613,,Grow,GRCD: >=12ft,12KV,22.72,1.84,2033691E,2033690E,-116.916478,33.88862115,Dysart-GEO1-20210408,12.63,10.89,ED-05483,DYSART,20210408
0548301614,,Grow,GRCD: >=12ft,12KV,36.43,10.13,2210843E,2210844E,-116.9240285,33.90360864,Dysart-GEO1-20210408,12.64,29.19,ED-05483,DYSART,20210408
0548301615,,Grow,GRCD: >=12ft,12KV,40.42,10.1,2293466E,2293465E,-116.9083453,33.90554935,Dysart-GEO1-20210408,12.65,33.16,ED-05483,DYSART,20210408
0548301616,,Grow,GRCD: >=12ft,12KV,23.34,3.63,2293466E,2293467E,-116.9083913,33.90641867,Dysart-GEO1-20210408,12.65,10.2,ED-05483,DYSART,20210408
0548301617,,Grow,GRCD: >=12ft,12KV,33.7,0.53,2138069E,2138070E,-116.9114982,33.90544665,Dysart-GEO1-20210408,12.66,20.95,ED-05483,DYSART,20210408
0548301618,,Grow,GRCD: >=12ft,12KV,31.11,12.55,4467344E,4467343E,-116.9062514,33.90628632,Dysart-GEO1-20210408,12.66,32.13,ED-05483,DYSART,20210408
0548301619,,Grow,GRCD: >=12ft,12KV,29.27,7.65,456034S,456033S,-116.9143953,33.89608611,Dysart-GEO1-20210408,12.67,17.99,ED-05483,DYSART,20210408
0548301620,,Grow,GRCD: >=12ft,12KV,40.94,3.11,2293466E,2293465E,-116.908388,33.90553177,Dysart-GEO1-20210408,12.67,28.54,ED-05483,DYSART,20210408
0548301621,,Grow,GRCD: >=12ft,12KV,34.57,8.59,2210863E,2210864E,-116.9290968,33.91372277,Dysart-GEO1-20210408,12.67,26.28,ED-05483,DYSART,20210408
0548301622,,Grow,GRCD: >=12ft,12KV,26.58,1.37,456034S,2152039E,-116.9146178,33.89610151,Dysart-GEO1-20210408,12.67,13.69,ED-05483,DYSART,20210408
0548301623,,Grow,GRCD: >=12ft,12KV,30.36,12.37,2210838E,4704525E,-116.9181272,33.90342523,Dysart-GEO1-20210408,12.67,33.66,ED-05483,DYSART,20210408
0548301624,,Grow,GRCD: >=12ft,12KV,30.46,10.49,456032S,1806201E,-116.9116923,33.89617965,Dysart-GEO1-20210408,12.68,23.72,ED-05483,DYSART,20210408
0548301625,,Grow,GRCD: >=12ft,12KV,34.68,5.92,2210840E,2210841E,-116.9208714,33.90357722,Dysart-GEO1-20210408,12.69,23.83,ED-05483,DYSART,20210408
0548301626,,Grow,GRCD: >=12ft,12KV,34.09,0.64,2138069E,2138070E,-116.9114668,33.9055075,Dysart-GEO1-20210408,12.69,21.58,ED-05483,DYSART,20210408
0548301627,,Grow,GRCD: >=12ft,12KV,36.8,1.61,4488056E,4488055E,-116.9138126,33.90699099,Dysart-GEO1-20210408,12.69,24.14,ED-05483,DYSART,20210408
0548301628,,Grow,GRCD: >=12ft,12KV,37.43,0.74,4467341E,2138061E,-116.9057818,33.90697554,Dysart-GEO1-20210408,12.69,24.89,ED-05483,DYSART,20210408
0548301629,,Grow,GRCD: >=12ft,12KV,27.62,5.83,2210850E,2210849E,-116.9249346,33.90726094,Dysart-GEO1-20210408,12.71,14.97,ED-05483,DYSART,20210408
0548301630,,Grow,GRCD: >=12ft,12KV,34.39,6.49,4467342E,4467343E,-116.9062304,33.90674199,Dysart-GEO1-20210408,12.71,22.52,ED-05483,DYSART,20210408
0548301631,,Grow,GRCD: >=12ft,12KV,32.85,1.46,2326319E,2326318E,-116.9018304,33.89988472,Dysart-GEO1-20210408,12.71,20.19,ED-05483,DYSART,20210408
0548301632,,Grow,GRCD: >=12ft,12KV,30.45,1.82,2293466E,2293467E,-116.9084037,33.90678691,Dysart-GEO1-20210408,12.71,17.57,ED-05483,DYSART,20210408
0548301633,,Grow,GRCD: >=12ft,12KV,40.5,9.63,2138060E,2138059E,-116.9037943,33.90695252,Dysart-GEO1-20210408,12.71,30.76,ED-05483,DYSART,20210408
0548301634,,Grow,GRCD: >=12ft,12KV,33.51,7.76,2162114E,2138069E,-116.9115398,33.9057179,Dysart-GEO1-20210408,12.72,22.9,ED-05483,DYSART,20210408
0548301635,,Grow,GRCD: >=12ft,12KV,30.67,2.99,456034S,2152039E,-116.9155329,33.89611864,Dysart-GEO1-20210408,12.73,17.83,ED-05483,DYSART,20210408
0548301636,,Grow,GRCD: >=12ft,12KV,41.35,12.73,2138064E,2138063E,-116.9073735,33.90694435,Dysart-GEO1-20210408,12.73,41.97,ED-05483,DYSART,20210408
